Actual,Predicted
1.0413846969604492,1.0440899
1.0485037565231323,1.0432539
1.062699317932129,1.0494509
1.0794938802719116,1.0640075
1.0787951946258545,1.0802861
1.086059331893921,1.0789552
1.0839403867721558,1.0858126
1.0914170742034912,1.0855385
1.0886249542236328,1.0917058
1.085564136505127,1.0902002
1.0881274938583374,1.0869598
1.091917634010315,1.0893171
1.093948245048523,1.0944749
1.0911908149719238,1.0967427
1.0856702327728271,1.0944003
1.083576202392578,1.0882462
1.0803569555282593,1.0857095
1.0787487030029297,1.0828664
1.0742061138153076,1.0813229
1.0801001787185667,1.0771842
1.082391619682312,1.0819795
1.0818880796432495,1.0857658
1.0795987844467163,1.0853274
1.090869426727295,1.0826063
1.1043744087219238,1.0924705
1.098454475402832,1.1053593
1.0915361642837524,1.1010691
1.0980443954467771,1.0919766
1.0952062606811523,1.0979756
1.1257838010787964,1.0981777
1.1343141794204712,1.1289066
1.1339668035507202,1.1371977
1.1292672157287598,1.1415715
1.1396790742874146,1.1321545
1.1512778997421265,1.1381689
1.1351252794265747,1.151677
1.132733702659607,1.1335111
1.1371906995773315,1.1303904
1.1343141794204712,1.1366638
1.1409143209457395,1.1331741
1.1389262676239014,1.1416957
1.1324899196624756,1.1395404
1.1296498775482178,1.1329317
1.1323232650756836,1.1298604
1.1313369274139404,1.1316134
1.1342755556106567,1.130858
1.1306205987930298,1.1334603
1.122422695159912,1.1306111
1.12296462059021,1.1238294
1.1095577478408811,1.1229681
1.1185556650161743,1.1107209
1.1181930303573608,1.1181604
1.1192693710327148,1.1186877
1.1187559366226196,1.119691
1.123342990875244,1.1190861
1.128795504570007,1.1238021
1.133118748664856,1.1284615
1.1281843185424805,1.1331102
1.1372811794281006,1.1280968
1.1388484239578247,1.1365381
1.1337097883224487,1.136529
1.123368263244629,1.1330144
1.1378376483917236,1.1241378
1.1353315114974976,1.1367283
1.1453442573547363,1.132471
1.1384464502334597,1.1455605
1.1422044038772583,1.1371199
1.1453834772109983,1.141313
1.1407841444015503,1.1430756
1.1428048610687256,1.1403143
1.143746018409729,1.1415448
1.1509333848953247,1.1427833
1.1600254774093628,1.1491013
1.1556684970855713,1.1595414
1.1551345586776731,1.1539356
1.1482638120651243,1.1538526
1.1477497816085815,1.1481924
1.1512778997421265,1.1474422
1.1500862836837766,1.1494693
1.1599044799804688,1.1492498
1.161224365234375,1.1598165
1.1683744192123413,1.1600944
1.1692214012145996,1.1661568
1.1727453470230105,1.1676054
1.178717017173767,1.1710408
1.180553913116455,1.1766119
1.18002450466156,1.1787435
1.1771491765975952,1.1788609
1.1780782938003538,1.176696
1.1736538410186768,1.1773769
1.1724566221237185,1.1735274
1.17311692237854,1.1726294
1.1702749729156494,1.1726279
1.1682106256484983,1.1706401
1.1666297912597656,1.1689361
1.160739183425903,1.1673131
