Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
1.173695087432861,1.1792637384375124,2.125817,3.0776691,0.31593406
1.1801080703735352,1.1738303748927335,2.1429236,3.0675225,0.27355438
1.181446552276611,1.1802709578463766,2.1217718,3.0785844,0.3239886
1.1744670867919922,1.1816158540838235,2.1173031,3.0808902,0.3344928
1.166275978088379,1.1746054228615501,2.1404,3.0688553,0.27963474
1.170823097229004,1.1663851230249547,2.1668622,3.054696,0.21501455
1.173144340515137,1.1709475862727297,2.1522577,3.0625608,0.2509157
1.1735849380493164,1.1732774925851774,2.14472,3.0665712,0.2692155
1.1734058856964111,1.1737197970476603,2.1432831,3.0673323,0.27268678
1.1725116968154907,1.173540050854472,2.1438673,3.0670233,0.2712761
1.171248197555542,1.1726424185522026,2.14678,3.0654786,0.26423
1.171028733253479,1.1713742329103105,2.1508815,3.0632958,0.2542685
1.1654603481292727,1.1711539701060276,2.1515923,3.0629163,0.2525377
1.1631964445114136,1.165566946218597,2.1694593,3.053284,0.20856789
1.156644344329834,1.1632962773168116,2.176633,3.049363,0.19066459
1.160240888595581,1.1567269407397018,2.1971006,3.0379984,0.13877703
1.1566845178604126,1.16033254862032,2.1859193,3.0442393,0.16727102
1.1602274179458618,1.156767209763138,2.1969764,3.038068,0.13909537
1.1646324396133425,1.1603190423295056,2.1859612,3.0442162,0.16716437
1.1699601411819458,1.1647365064548383,2.172089,3.0518503,0.20202224
1.165745735168457,1.1700815655461019,2.1550457,3.0610693,0.24410754
1.164442539215088,1.165853221198751,2.1685514,3.0537782,0.21082363
1.160038948059082,1.1645460389897455,2.1726909,3.0515215,0.20052065
1.1608469486236572,1.1601300730916553,2.1865506,3.043889,0.16567194
1.1618045568466189,1.1609402189660538,2.1840224,3.0452905,0.17206986
1.1631693840026855,1.161900458636253,2.1810172,3.0469508,0.17965034
1.165175199508667,1.1632691378262596,2.1767182,3.049316,0.19045043
1.1657865047454834,1.1652809149118482,2.1703658,3.0527902,0.20631358
1.1603351831436155,1.1658941176909903,2.1684217,3.0538485,0.21114594
1.157246708869934,1.160427092977334,2.1856246,3.0444028,0.1680178
1.152804255485535,1.1573307448607904,2.195237,3.0390441,0.14355123
1.1519144773483276,1.1528781500921657,2.2088952,3.0313268,0.10832566
1.1485539674758911,1.151986488111469,2.2116072,3.0297801,0.101266444
1.1496764421463013,1.1486192699679032,2.2217784,3.023934,0.07459581
1.1549211740493774,1.1497439081909024,2.2183936,3.0258873,0.083505765
1.1543878316879272,1.15499974657221,2.2024117,3.035006,0.12511565
1.1557220220565796,1.1544652030297566,2.2040493,3.034079,0.12088613
1.1587486267089844,1.1558024397355575,2.1999469,3.0363967,0.1314654
1.159218668937683,1.158836410621029,2.1905744,3.041651,0.15545183
1.1631964445114136,1.1593076434053247,2.1891105,3.0424664,0.1591752
1.161534547805786,1.1632962773168116,2.176633,3.049363,0.19066459
1.159057378768921,1.1616296970089834,2.1818657,3.0464826,0.1775132
1.1581177711486816,1.1591459434594147,2.189613,3.0421865,0.15789771
1.154068112373352,1.158203969976362,2.1925354,3.040556,0.15045369
1.1534557342529297,1.1541447677092382,2.2050295,3.0335238,0.118350655
1.1507612466812134,1.1535310289435103,2.2069046,3.0324593,0.11349359
1.1520073413848877,1.1508308838627408,2.2151103,3.0277743,0.09211546
1.156483769416809,1.1520795477121872,2.2113245,3.0299416,0.10200329
1.1602139472961426,1.1565659844262925,2.1975965,3.0377197,0.13750418
1.1599851846694946,1.1603055358248286,2.1860037,3.0441928,0.16705772
1.1601465940475464,1.1600761672514939,2.1867187,3.043796,0.16524614
1.1607661247253418,1.1602380041578562,2.1862142,3.044076,0.16652441
1.1627906560897827,1.1608591784062827,2.1842756,3.0451503,0.1714298
1.1666841506958008,1.1628893262402655,2.177913,3.0486598,0.18745399
1.1642799377441406,1.1667945814947425,2.16556,3.0554023,0.21823978
1.164022445678711,1.1643829559274708,2.1732063,3.05124,0.19923463
1.1641442775726318,1.1641247019292307,2.1740217,3.0507936,0.19719829
1.1628313064575195,1.1642468942923694,2.173636,3.051005,0.19816191
