Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
20313.810546875,20661.355649560028,2.925003,1.1184587,2.9177175
20246.369140625,20567.05175434198,2.9208448,1.1215267,2.9147577
20242.5703125,20497.23419286786,2.916253,1.1342956,2.9097357
19969.859375,20493.38291561777,2.9144492,1.1339077,2.9086552
19884.75,20213.936738959575,2.9055402,1.1471722,2.8991668
19848.76953125,20124.711214166044,2.9046257,1.1809472,2.8923519
19984.3203125,20087.143273842354,2.8964906,1.1944305,2.8861458
19909.140625,20227.36718232568,2.9080677,1.1663545,2.8963242
20024.66015625,20150.267944646897,2.9051962,1.1712816,2.8972645
19906.080078125,20267.54455579898,2.9123821,1.1811055,2.9007664
20216.189453125,20145.58376290306,2.9006972,1.1944991,2.8958082
20340.5703125,20463.965680938796,2.9164164,1.1685295,2.9057584
20329.939453125,20592.70585614691,2.9182992,1.1442909,2.9155173
20317.099609375,20583.569501269678,2.926393,1.1209252,2.9199123
20214.7890625,20567.32195512951,2.9175925,1.163982,2.9135222
20132.849609375,20463.671486570904,2.9138908,1.152487,2.9080944
20271.330078125,20378.769955478958,2.9076848,1.1699977,2.9013588
20574.6796875,20521.561578539353,2.9150095,1.150347,2.9059894
20655.390625,20834.413995181454,2.9295697,1.1093589,2.9221106
20903.390625,20921.133664854126,2.9380412,1.0544165,2.9336967
20990.310546875,21173.731018956078,2.9436312,1.0644556,2.938457
21042.0,21264.72887318319,2.9425235,1.037058,2.942909
21254.26953125,21318.64057523374,2.9434588,1.023405,2.942882
21411.529296875,21536.184440654342,2.9474125,1.0158424,2.945242
21394.9296875,21700.696898823495,2.9541333,0.96908265,2.9515524
21282.1796875,21684.927423257122,2.955964,0.9539999,2.9530408
21430.580078125,21568.62590175293,2.9524508,0.96703655,2.949366
21637.529296875,21720.50266669995,2.9533427,0.9649629,2.9504666
21727.19921875,21936.626152234727,2.9582057,0.90764,2.9574327
21732.05078125,22030.70108527756,2.9631517,0.87670684,2.9621053
21428.240234375,22035.15599490114,2.9635775,0.8834046,2.9626145
21505.69921875,21723.022469278345,2.9562228,0.9019908,2.9561193
21585.9296875,21801.14756014565,2.954637,0.91622484,2.953401
21902.419921875,21885.45498920713,2.9553823,0.8866991,2.9562476
21787.0,22212.502238105415,2.9662719,0.84219956,2.9646266
21911.740234375,22095.266585092086,2.9659371,0.83046025,2.9664023
22037.830078125,22221.451403929743,2.9678652,0.85017586,2.9664462
22148.029296875,22351.090904531502,2.9647331,0.8413993,2.9677563
22612.01953125,22466.655759241905,2.9686656,0.80223036,2.9698682
22513.419921875,22942.696354878222,2.9752882,0.7845115,2.9749696
22798.08984375,22844.62664988,2.9766517,0.74238867,2.9771473
22844.5,23134.859094945325,2.9797115,0.7593748,2.9782112
22433.630859375,23183.997998730687,2.9774919,0.73479676,2.9790025
22314.650390625,22763.194149764266,2.9747975,0.7387246,2.9748943
22287.560546875,22638.301499117093,2.9716654,0.78577405,2.9696658
22425.9296875,22611.522597910287,2.9704502,0.7718933,2.9683776
22410.26953125,22756.01960136021,2.974984,0.7274941,2.973862
22794.109375,22740.891710294927,2.9759054,0.7127816,2.9757833
22550.890625,23133.699475569098,2.9800608,0.71467245,2.9795415
22551.4296875,22886.318861949763,2.9765306,0.6879034,2.9799786
23147.01953125,22884.728356030715,2.97615,0.72355676,2.976997
22326.810546875,23495.59147000444,2.9793344,0.7046703,2.9810224
23081.029296875,22658.44994191716,2.9754717,0.6599805,2.978335
23419.48046875,23428.451782841392,2.9839313,0.6979501,2.9806135
23008.939453125,23777.37297434088,2.983221,0.6572741,2.9847612
22620.94921875,23359.936892896054,2.9868398,0.60107225,2.9864254
22328.76953125,22955.850399978834,2.9776933,0.7241914,2.977314
22676.41015625,22655.012200951165,2.9738488,0.75199336,2.9703653
22567.140625,23014.255999511493,2.9751887,0.697518,2.975256
22986.8203125,22905.65879866136,2.9801018,0.63843316,2.9777925
23154.5703125,23333.453106506022,2.9840884,0.67355597,2.9822922
23380.69921875,23508.000821001646,2.9846,0.6225511,2.9859
23288.060546875,23739.43860613872,2.9851995,0.6249082,2.9864266
22999.150390625,23644.27222576539,2.9827096,0.6306641,2.986198
22891.6796875,23346.852131518466,2.9806225,0.659912,2.9815612
22852.66015625,23234.720635656,2.978286,0.6961038,2.9780731
23109.7890625,23196.403200118828,2.9790707,0.66814005,2.9779696
22839.029296875,23460.459337268858,2.9826474,0.65408224,2.981575
22678.740234375,23184.489380728282,2.9816496,0.63023174,2.9823542
22461.51953125,23017.28607441244,2.9794655,0.6865684,2.9789252
22163.490234375,22793.67730915797,2.972904,0.7074337,2.975704
22539.98046875,22488.217261036425,2.970505,0.71369445,2.9717584
22390.83984375,22873.726571403633,2.9748645,0.7118997,2.9745204
21717.390625,22722.953284558338,2.9758587,0.6792379,2.9769046
20641.720703125,22030.13618414111,2.9700758,0.7378582,2.9700804
19789.619140625,20920.628548348144,2.9479718,0.8737561,2.946316
20280.259765625,20043.818753779487,2.91866,0.95195526,2.9167914
19670.880859375,20546.890807795473,2.927855,0.9318509,2.914051
20562.73046875,19923.32302794898,2.9264092,0.9387171,2.90682
20374.099609375,20835.29257338078,2.960835,0.9377578,2.9398384
20954.830078125,20639.51234734918,2.9405177,0.97754514,2.9413764
21253.69921875,21237.627797214212,2.9659548,0.9188112,2.955912
21311.01953125,21537.818490649803,2.9512696,0.98830485,2.9547715
21205.859375,21604.530081497163,2.964017,0.8833018,2.9626641
21293.529296875,21487.24634804633,2.947404,1.0091683,2.9498243
21961.970703125,21581.622720265048,2.9562614,0.94933337,2.9473825
